title,url,publish_date,has_keyword,matched_keywords,fulltext,page_number,greenhouse gas,ghg,net-zero,carbon neutral,carbon neutrality,carbon emissions,climate change,carbon trading,carbon pricing,low-carbon,clean energy,greenhouse,carbon,environment,emission,environmental,emissions,sustainability
China revises rules on management of ozone-depleting substances,https://english.www.gov.cn/policies/latestreleases/202401/05/content_WS6597fa12c6d0868f4e8e2ca2.html,2024-01-05,True,"carbon, environment, environmental","BEIJING, Jan. 5 -- Chinese Premier Li Qiang has signed a decree of the State Council to unveil China's decision to revise a set of rules governing the nation's management of ozone-depleting substances.
The new rules will take effect on March 1, 2024.
The revision, according to the decree, targets four main aspects. Under the revised rules, the definition of ozone-depleting substances was changed through the removal of some descriptive words, allowing hydrofluorocarbons to be controlled.
The revised rules specified that entities that incidentally produce ozone-depleting substances during the production process must dispose of the substances safely and not directly discharge them.
It was also stipulated that entities that produce and use a large amount of ozone-depleting substances, or those that produce a large amount of ozone-depleting substances incidentally during the production process, install automatic monitoring equipment that is connected with environmental authorities' monitoring equipment, and ensure the data's accuracy.
The revised rules also specified more severe penalties for illegal acts.",14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
China to further optimize govt services,https://english.www.gov.cn/policies/latestreleases/202401/16/content_WS65a64700c6d0868f4e8e3221.html,2024-01-16,True,environment,"China will further improve the quality and efficiency of government services, among its efforts to optimize the business environment and build a unified domestic market, said a State Council circular issued on Jan 16.
In 2024, a list-management and regular promotion mechanism will be enhanced to put the first group of frequent and representative affairs under streamlined processing. By 2027, a comprehensive, smart, convenient, fair and inclusive government service system will be established to cover important matters of businesses and individuals.
For offline government services, governments at the county level and above should set comprehensive and special windows in their service centers for collective and one-stop handling, and convenient service centers and stations will be built in line with the local economic and population situation.
Meanwhile, the national government service platform, as the center, will connect department and local government service platforms to enable more affairs to be handled online. The 12345 service hotline, it said, will set special seats for key areas with better efficiency.
Government service items that have to go through multiple government departments and levels will be put into collective handling, and the notification-commitment mode will be implemented for the approval of items with low risks and easier correction, the circular said.
Cross-regional handling of business and individual affairs will be promoted, and model algorithms and big data analysis will be used to match favorable policies with applicable enterprises and people to exempt the application.
The circular also stressed more efforts to enrich the supply of public services, expand value-added services, and enhance government service standards.",14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to advance high-level institutional opening-up of Shanghai FTZ,https://english.www.gov.cn/policies/latestreleases/202312/07/content_WS657192c2c6d0868f4e8e1f90.html,2023-12-07,True,environment,"The State Council has approved a general plan for advancing institutional opening-up of China (Shanghai) Pilot Free Trade Zone in alignment with high-standard international economic and trade rules, according to a circular issued on Dec 7.
The circular urged the zone to expand opening-up of the service trade. Under the framework of a national security management system for cross-border data transfer, financial institutions will be allowed to transfer data overseas necessary for daily operations.
The zone should refine policies for multinational companies to operate and manage cross-border capital and support the companies to set up capital management centers.
Free trade account system will be improved to ensure the free flow of capital between Shanghai FTZ and overseas regions in an orderly manner and in accordance with the law.
Goods trade liberalization and facilitation will be strengthened.
Commercial cryptography products that are not on the import control list and will not endanger national security or public interests will be allowed to be imported without limitation.
The zone should also improve the operation model of multi-country consolidation (MCC) platform to attract global MCC companies to establish MCC centers in the Yangshan Free Trade Zone.
For some imported goods after overseas inspection and quarantine, the process in China will be simplified.
Relevant overseas parties can equally take part in the stipulation and revision of the regional laws and regulations in Shanghai FTZ according to law.
High-standard digital trade rules should be implemented as a priority, the circular said. Businesses and individuals can provide data overseas that are in compliance with national security management requirements for cross-border data transfer.
The zone will carry out data security management certification system to guide businesses to enhance data security management, and form standards and best practices in personal information protection.
To promote digital technology application, electronic invoices, digital identity authentication system and artificial intelligence will be used in the zone.
The zone is required to build data sharing mechanisms to encourage businesses to share data according to laws and regulations, promoting the innovative application of big data.
Government will further data opening-up, disclose methods to obtain and use the data and release the contents of the data sets. Small and medium enterprises will be encouraged to participate in government procurement through platforms with digital tools.
The zone will also promote cooperation between overseas and domestic institutions, in order to build a digital economy exchange platform for SMEs.
In addition, intellectual property rights protection will be enhanced, including trademarks, geographical indication and patents.
Furthermore, reforms will be carried out in government procurement and State-owned enterprises with enhanced protection of workers’ rights and interests and the environment.",15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China publishes action plan to improve air quality,https://english.www.gov.cn/policies/latestreleases/202312/08/content_WS65724f25c6d0868f4e8e1fcb.html,2023-12-08,True,"low-carbon, clean energy, carbon, environment, emission, environmental, emissions","BEIJING, Dec. 7 -- China's State Council on Thursday published an action plan to improve air quality amid the country's effort to promote high-quality economic development.
The plan contains a series of measures to achieve bluer skies by 2025, such as propelling green industrial shifts, building a cleaner energy mix, and developing a low-carbon transport system.
Its goals are to reduce PM2.5 density in cities at the prefecture level and above by 10 percent by 2025, compared to the 2020 level; to control the proportion of days each year with heavy air pollution to 1 percent or less; and to cut emissions of nitrogen oxides and volatile organic compounds by over 10 percent.
The plan lists the Beijing-Tianjin-Hebei region and its surrounding areas, as well as the Yangtze River Delta region and the Fenwei Plain, as key areas.
China will ban new steel production capacities, accelerate the removal of outdated capacities in key industries, and foster green industries.
More will be done to develop new and clean energy to ensure that non-fossil energy will account for 20 percent of the country's total energy consumption by 2025. The production and supply of natural gas will also be increased.
New energy vehicles will account for no less than 80 percent of new or updated buses, taxis and other urban public transport vehicles in key areas.
Efforts will also be made to strengthen supervision and law enforcement, improve laws, improve environmental policies and economic policies, and expand international cooperation on atmospheric environment management and desertification prevention and control, according to the plan.",15,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0
"China to accelerate integrated development of domestic, foreign trade",https://english.www.gov.cn/policies/latestreleases/202312/11/content_WS65770916c6d0868f4e8e2137.html,2023-12-11,True,environment,"The General Office of the State Council released a circular on Dec 11 to accelerate the integrated development of domestic and foreign trade, which is an inherent requirement for building a new development pattern and promoting high-quality development.
Measures will be taken to accelerate the alignment of rules and systems for domestic and foreign trade involving such aspects as standards, examination, accreditation and oversights, according to the circular.
Efforts should also be made to promote the connection of market channels for domestic and foreign trade, the circular said, adding that the business environment for the integrated development of domestic and foreign trade will be improved with measures including intensifying the protection of intellectual property rights, improving credit systems and enhancing logistics facilitation.
Key areas of the integrated development of domestic and foreign trade will be focused, with efforts to step up brand building of the domestic and foreign trade, the circular said.
The circular also noted strengthening fiscal and financial support efforts.",15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China releases regulations to protect minors in cyberspace,https://english.www.gov.cn/policies/latestreleases/202310/24/content_WS6537a5d2c6d0868f4e8e095e.html,2023-10-24,True,environment,"BEIJING, Oct. 24 -- Chinese Premier Li Qiang has signed an order of the State Council to issue a set of regulations to protect minors in cyberspace.
The regulatory document, comprising 60 articles in seven chapters, will come into effect on Jan. 1, 2024, according to an official statement.
As the rapid development of the internet has expanded the space for minors to live and learn, it has also sparked society-wide attention to minors' protection in cyberspace, the statement says.
The regulations aim to create a healthy online environment for minors in the country, protect their legitimate rights and interests, and provide legal support in this regard, according to the statement.
The document clarifies the responsibilities of government departments in charge of internet and information technology, press and publication, public security, and market regulation, among other areas, in protecting minors in cyberspace.
The document underlines the importance of promoting web literacy and morality among minors through strengthening the educational roles of schools and guardians.
It encourages and supports the production, publication and dissemination of online information that is conducive to the sound development of minors.
Cyberbullying behaviors targeting minors by any organizations or individuals are prohibited, according to the document. It requires web product and service providers to set up and improve mechanisms for early warning, detection and response to cyberbullying.
The document underscores the protection of personal information of minors and measures to prevent them from becoming addicted to the internet.",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"China to cancel, amend administrative penalties",https://english.www.gov.cn/policies/latestreleases/202311/02/content_WS6543115cc6d0868f4e8e0e35.html,2023-11-02,True,environment,"The State Council decided to cancel and amend a batch of penalty items in administrative regulations and department rules to improve the business environment, according to a circular issued on Nov 1.
Sixteen items of administrative penalties in housing and urban-rural development and other areas will be canceled, and 17 items of administrative penalties in industry and information technology and other areas will be amended, the circular said.
Related departments under the State Council should submit their revision plans to the State Council for amending related administrative regulations and finish amending and repealing related department rules within 60 days from the date of issuance of the circular.",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"China to regulate, implement new PPP mechanism",https://english.www.gov.cn/policies/latestreleases/202311/08/content_WS654b62e9c6d0868f4e8e114c.html,2023-11-08,True,environment,"The State Council approved and forwarded a guideline on Nov 8 to regulate the new mechanism of public-private partnerships (PPP), jointly issued by the National Development and Reform Commission, and the Ministry of Finance.
According to the guideline, PPP projects should focus on user-paid projects, clarify the channels and methods of payment. Meanwhile, the operational revenue of PPP projects should cover construction investment and operational costs with some investment returns.
All PPP projects should adopt franchising format with defined asset ownerships in both construction and operation stages and clear rights, responsibilities and interests of all parties by contract.
Projects in transportation, municipal administration, ecological protection and environment improvement, social programs, and new infrastructure will be given priority, the guideline said.
The guideline also stressed that private enterprises will be given more support to participate in PPPs. For projects with strong public features, the equity ratio of private enterprises should be no less than 35 percent in principle.",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hunan's territorial spatial plan approved,https://english.www.gov.cn/policies/latestreleases/202312/07/content_WS65718c14c6d0868f4e8e1f81.html,2023-12-07,True,environment,"The State Council approved a national territorial spatial plan for Hunan province for the 2021-2035 period, according to an official reply released on Dec 7.
According to the reply, by 2035, the total area of cultivated land in Hunan should be no less than 53.73 million mu, and the red line for ecological protection should not be less than 41,800 square kilometers.
Hunan is asked to strengthen alignment with the city cluster in the Yangtze River Delta and the Chengdu-Chongqing economic circle, making joint efforts to promote the high-quality development of the Yangtze River Economic Belt.
A modern agricultural technologies innovation highland is also expected in Hunan, according to the reply.
In addition, efforts for restoration of the ecological environment along Yangtze River, Dongting Lake and Xiangjiang River will be intensified, and natural, historical and cultural resources such as Zhangjiajie and Hengshan Mountain will be better protected, the reply said.",16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fujian approved to implement territorial spatial planning,https://english.www.gov.cn/policies/latestreleases/202311/28/content_WS6565d191c6d0868f4e8e1b42.html,2023-11-28,True,"low-carbon, carbon","The State Council approved a national territorial spatial plan to be implemented in Fujian province, according to an official reply released on Nov 28.
According to the circular, by 2035, the total area of cultivated land in Fujian will reach no less than 13.41 million mu, of which the protection area for permanent basic farmland will be no less than 12.15 million mu.
Meanwhile, the circular stressed that the red line for ecological protection shall not be less than 43,400 square kilometers, of which the red line for marine ecological protection shall not be less than 11,800 square kilometers.
In addition to implementation of strategies in coordinated regional development, functional zones, new urbanization, rural revitalization, and other major regional strategies, the circular also stressed accelerating the development and expansion of coastal city clusters of Guangdong, Fujian and Zhejiang.
Measures will be taken to align Fujian with the development of Yangtze River Economic Belt, the Yangtze River Delta, the Guangdong-Hong Kong-Macao Greater Bay Area and the Central China.
The level of opening-up of Pingtan Comprehensive Experimental Area will be elevated to build a high-quality core area of the 21st Century Maritime Silk Road and a demonstration area for integrated development across the Taiwan Strait.
A rice seed base will be built, while mountain ecological agriculture and advantageous areas for aquatic products will be developed, the circular said.
The circular also noted the high-standard building of the Fuzhou-Xiamen-Quanzhou national independent innovative demonstration zone, and faster construction of central cities in mountainous areas as Nanping, Sanming and Longyan of Fujian province.
Meanwhile, the circular stressed integrated and optimized spatial layout of traditional and new-type infrastructures to form a modern port cluster, with a moderately advanced pace to build a green, low-carbon, efficient and practical modern infrastructure system.
Overall protection and systematic utilization of cultural and natural heritages will be strengthened, according to the circular.",16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Beijing to further open up service sector,https://english.www.gov.cn/policies/latestreleases/202311/23/content_WS655f3adbc6d0868f4e8e18b8.html,2023-11-23,True,"low-carbon, carbon","According to an official reply released by the State Council on Nov 23, the working plan from the People’s Government of Beijing Municipality and the Ministry of Commerce to accelerate the development of Beijing’s national comprehensive demonstration zone for expanding opening-up in the services sector is approved.
The working plan noted that deepening reform and expanding opening-up in key areas of the service sector will be pushed forward. Beijing will consider to establish new national internet exchange centers and to further open up value-added telecommunications service at an appropriate time.
In terms of healthcare and medical service, measures will be taken to support qualified doctors from foreign countries, Hong Kong, Macao and Taiwan to set up clinics in Beijing, the working plan said, adding that international cooperation in research and development on stem cell and gene will be supported.
Regarding to the financial service, market-based cooperation between venture capital, equity investment institutions and various financial institutions will be encouraged, while exploring the establishment of a trust property registration mechanism in which real estate and equity are considered as trust property, according to the working plan.
Agencies that provide audiovisual program services will be supported to introduce excellent foreign film and television work, optimize and standardize the management and service for key online audiovisual platforms.
In the meantime, efforts will be made to introduce high-quality international exhibitions, actively bid for annual meetings and exhibition activities of international organizations, and build a number of exhibition brands with international influence.
The working plan stressed exploring rules and norms for new business forms, with multiple measures including promoting the establishment of international rules for the digital economy through supporting Beijing in developing an international information industry and building a digital trade port; promoting the development and utilization of data resources; improving the modes and management methods of financial services; and boosting the development of green, low-carbon and circular economy in financial services.
Trade and investment institutional arrangements will be optimized through exploring a system of rules in line with the innovative development of trade in services, continuing to reduce trade costs and barriers, improving service modes for cross-border trade supervision, further facilitating cross-border capital flows, and supporting enterprises going global, according to the working plan.",16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Xinjiang Pilot Free Trade Zone approved,https://english.www.gov.cn/policies/latestreleases/202310/31/content_WS6540c489c6d0868f4e8e0d2b.html,2023-10-31,True,"low-carbon, carbon, environment","China approved setting up the China (Xinjiang) Pilot Free Trade Zone in a State Council circular issued on Oct 31.
Firmly holding the strategic role of Xinjiang in the overall development of the nation, the circular called for efforts to build the zone into a demonstration model of high-quality development for central and western regions.
To be integrated as an important hub in the country's domestic and international ""dual circulation"", the zone will serve the construction of core areas of the Belt and Road Initiative, support the golden channel between Asia and Europe, and lead the opening-up of the western regions, and contribute to the China-Central Asia shared community, the circular said.
After three to five years, the zone will see significant progress in the business environment, convenient investment and trade, and clusters of advantageous industries with shared resources and effective management coordination.
According to the circular, the FTZ, composed of parts of Urumqi, Kashgar, and Khorgos, covers an area of 179.66 square kilometers and will focus on emerging industries, labor-intensive industries, and modern service industry.
To speed up transformation of government functions, more work will be done to build a top-notch business environment, enhance international cooperation and service capacity for science and technology, and promote ecological protection and low-carbon growth.
While pushing forward digital government for efficient, standard, and smart administration, the Xinjiang Uyghur autonomous region and the Xinjiang Production and Construction Corps will delegate dual economic and social management authorities to the FTZ, according to laws.
Reform in investment will be deepened, the circular said, and measures will be taken to promote investment facilitation, and enhance the level of overseas investment and cooperation.
In addition, the FTZ will raise trade facilitation, develop new patterns in foreign trade, and promote integrated development of domestic and foreign trade to explore innovation in the sector.
Open and special industry system is also stressed, and the zone will boost traditional advantageous industries, and promote upgrade of the manufacturing industry and innovative growth of the digital economy.
Financial services will be strengthened, and cross-border use of RMB will be expanded in the zone, with a complete risk control and prevention system.
The FTZ will also build comprehensive logistics hubs between Asia and Europe, strengthen cooperation with neighboring countries, promote communication in culture and education, and enhance international medical service capacities, the circular said.",16,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
"Putian designated as national historical, cultural city",https://english.www.gov.cn/policies/latestreleases/202310/10/content_WS652513d7c6d0868f4e8e019f.html,2023-10-10,True,environment,"The Chinese government has approved designating Putian city in East China’s Fujian province as a national historical and cultural city, according to an official reply released by the State Council on Oct 10.
The city’s long history of traditional layout, construction styles and cultures all have their own distinct features, and its rich cultural deposits and historical remains are of great value, the reply said.
The State Council urged the provincial and city government to make plans on cultural heritage protection, preserve and restore historical and cultural blocks, further develop urban infrastructure and public services, and make better use of historical buildings.
The reply also specified that the city should not alter any natural landscapes or environment correlating with its historical and cultural elements. Construction incompatible with local environment and styles should not be built. Damaging, moving without authorization and demolishing historical structures are also not allowed.
It concluded that the provincial government, the Ministry of Housing and Urban-Rural Development, and the National Cultural Heritage Administration should strengthen guidance, supervision and inspection on related work of the city government.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Shanxi ready to implement territorial spatial planning,https://english.www.gov.cn/policies/latestreleases/202309/26/content_WS6512c79bc6d0868f4e8dfc51.html,2023-09-26,True,environment,"The State Council has approved a national territorial spatial planning that will be implemented in Shanxi province, according to an official reply released on Sept 26.
According to the circular, by 2035, the total area of cultivated land in Shanxi will reach no less than 56.49 million mu, of which the protection area for permanent basic farmland will be no less than 47.48 million mu. Meanwhile, the circular stressed that the red line for ecological protection shall not be less than 34,000 square kilometers.
To underpin new development patterns, the circular also stressed implementing the strategies in coordinated regional development, functional zones and new urbanization, rural revitalization, and other major regional strategies.
More measures will be taken to strengthen the linkage in functions and coordination in the layout with city clusters like Beijing-Tianjin-Hebei, the Central Plains and the Guanzhong Plain; coordinate the promotion of ecological protection and high-quality development in the Yellow River Basin; establish high-level demonstration zones for the transformation of the resource-based economy; and build Shanxi into a new highland of inland regions for opening-up, the circular said.
The construction of the main agricultural production areas in the Fenwei Plain and the areas of featured agricultural products in the Lyuliang Mountain and Taihang Mountain will be consolidated.
In addition, efforts for the restoration of the ecological environment from the Taihang Mountain, Lyuliang Mountain and Taiyue Mountain to the Zhongtiao Mountain will be intensified while work will be advanced to address the water loss and soil erosion on the Loess Plateau.
The circular also noted coordinating the spatial layout of traditional and new infrastructure, building a modern infrastructure network as well as an efficient and fast modern logistics system and intensifying the protection of heritage sites with important historical and cultural values and their environment.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Dongguan to enhance cross-Straits innovative development, cooperation",https://english.www.gov.cn/policies/latestreleases/202309/06/content_WS64f8409dc6d0868f4e8df26e.html,2023-09-06,True,environment,"The State Council has approved a general plan for deepening cross-Straits innovative development and cooperation in Dongguan, South China’s Guangdong province, according to a circular issued on Sept 6.
Through Dongguan’s exchanges and cooperation with Taiwan and its resource endowment in the Guangdong-Hong Kong-Macao Greater Bay Area, the city is asked to focus on sci-tech innovation and advanced manufacturing, and to further promote opening-up based on factors of production and institutions.
The role of Taiwan compatriots and companies will be given full play. The development environment of their business will be optimized, and they will be guided to engage in building a modern industrial system and forging a cross-Straits common market, the circular said.
The circular also asked to build a new platform of exchanges and cooperation for the Chinese mainland and Taiwan, as well as Hong Kong and Macao.
While implementing the plan, the National Development and Reform Commission and the Taiwan Affairs Office of the State Council will work together with relevant departments and the People’s Government of Guangdong Province to enhance coordination and provide guidance. They will sum up and promote successful practices, in order to set an example for other regions in innovative development and cooperation with Taiwan.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to invigorate Inner Mongolia’s high-quality development,https://english.www.gov.cn/policies/latestreleases/202310/16/content_WS652d3cafc6d0868f4e8e0427.html,2023-10-16,True,"environment, environmental","The State Council has approved a guideline to boost the high-quality development of North China’s Inner Mongolia Autonomous Region, invigorating Chinese modernization, according to a circular issued on Oct 16.
As noted in the circular, the main objectives of the guideline are: By 2027, the comprehensive economic strength of Inner Mongolia will grow to a national intermediate level and urban and rural income will reach a national average level.
Meanwhile, the industrial structure will be optimized and upgraded. By 2035, the comprehensive economic strength will jump greatly, with GDP and rural and urban residents’ incomes rising to new heights. At the same time, a new energy system will be built.
The main tasks stressed in the guideline are as follows:
1. Top-level design and comprehensive measures are needed to protect the eco-systems in mountains, rivers, forests, farmlands, lakes, grasslands and deserts, so as to build solid environmental safety barriers.
2. The industrial structure will be strategically optimized to build a modern industrial system driven by multiple props with diversified development.
3. Institutional reforms will be deepened to explore new transformation and development paths in resource-dependent regions.
4. A new energy system will be built to enhance Inner Mongolia’s strength of supply as a national key energy and strategic resources base.
5. Agriculture and animal husbandry modernization will be accelerated to intensify the production capability of Inner Mongolia as an important agricultural and livestock production base.
6. Inner Mongolia should vigorously integrate into the new dual-circulation development paradigm, upgrading its role as a gateway for northward opening-up.
7. It should also forge a strong sense of community among the Chinese people to forge a strong shield for security and stability in China's northern border area.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China to set up cross-Strait integrated development demonstration zone,https://english.www.gov.cn/policies/latestreleases/202309/12/content_WS65004bc9c6d0868f4e8df605.html,2023-09-12,True,environment,"BEIJING, Sept. 12 -- China will make Fujian Province a demonstration zone for the integrated development across the Taiwan Strait, according to a circular released on Tuesday.
The circular, jointly issued by the Communist Party of China Central Committee and the State Council, said the move is aimed at deepening the cross-Strait integrated development in all fields and advancing the peaceful reunification of the motherland.
The document listed the general requirements and 21 specific measures for building the zone.
Fujian, situated on China's southeast coast, should leverage its distinctive advantages and harness a variety of resources to further enhance integrated cross-Strait development, according to the circular.
The circular said policies and systems will be optimized to promote the well-being of Taiwan compatriots and ensure they enjoy equal treatment with their mainland counterparts.
The objective, said the circular, is to make Fujian the first-choice destination for Taiwan residents and enterprises to pursue development on the mainland. The province will see more convenient personnel exchanges with Taiwan when the demonstration zone is built, it added.
By then, trade and investment across the Strait will be smoother, and cross-Strait exchanges and cooperation will expand to more fields and in greater depth.
The circular added that the pair cities of Xiamen and Kinmen, Fuzhou and Matsu will play an even more prominent exemplary role in promoting the cross-Strait integrated development.
FIRST-CHOICE DESTINATION
The circular noted that Fujian should work to build multidimensional and comprehensive transport corridors and hubs linking itself with Taiwan and further open up channels connecting Fujian and Taiwan with other mainland regions.
Taiwan residents who have never been to the mainland are welcomed to visit Fujian. Students are welcomed to study in Fujian and employees are encouraged to work in Fujian.
Enterprises, especially Taiwan enterprises based in Fujian, are urged to hire more Taiwan employees, and Taiwan-based physicians are allowed to practice in Fujian.
Taiwan compatriots are encouraged to take part in social welfare programs. They will no longer need to register for temporary residence in Fujian.
The province should strengthen the institutional support for employment, health services, housing, elderly care services and social assistance of Taiwan compatriots in Fujian and improve cross-Strait judicial services.
DEEPER ECONOMIC INTEGRATION
Fujian should provide better business environment for Taiwan compatriots and enterprises and deepen Fujian-Taiwan industrial cooperation, the circular said.
It should support the development of world-class industrial bases and manufacturing clusters that pool resources from both Fujian and Taiwan, and build a multi-tiered cross-Strait financial market.
Greater support will be given to Taiwan agriculture and fishery enterprises operating in Fujian and sci-tech innovation cooperation between the province and Taiwan should be enhanced.
INTEGRATION IN WHOLE PROVINCE
The integrated development between Xiamen and Kinmen will be accelerated. Kinmen residents living in Xiamen can enjoy the same treatment as local residents and efforts will be made to explore a model for Xiamen-Kinmen joint infrastructure development, facilitating the supplies of electricity and gas and the construction of bridges from Xiamen to Kinmen, and supporting Kinmen in using Xiamen's new airport.
The circular also announced support for the integrated development of Fuzhou and Matsu, noting measures including supporting the Fuzhou government to entitle Matsu residents in Fuzhou to the same treatments as local residents, setting up a Fuzhou-Matsu industrial cooperation park, and promoting the supplies of water, electricity and gas and the construction of bridges from Fuzhou to Matsu.
Support will be given to the Pingtan Comprehensive Experimental Area in accelerating all-round opening up to Taiwan and other parts of Fujian are encouraged to expand exchanges with Taiwan. Quanzhou and Zhangzhou, both Minnan-dialect-speaking regions, are encouraged to develop themselves into a global center for Minnan culture.
PEOPLE-TO-PEOPLE EXCHANGES
The circular stressed the importance of expanding the social and cultural exchanges and cooperation between Fujian and Taiwan. It called for various forms of exchanges based on the two regions' bond of the belief in the Chinese sea goddess Mazu and other folk beliefs.
The circular encouraged communication and exchanges between young generations in Fujian and Taiwan. It suggested the two regions promote integrated development in culture, and jointly apply for the listing of Minnan red-brick buildings and Mazu cultural relics as World Cultural Heritage.
The circular called for an organizational guarantee for cross-Strait integrated development, including stronger financial support from the central budget to Fujian in this regard.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to promote high-quality development of inclusive finance,https://english.www.gov.cn/policies/latestreleases/202310/11/content_WS6526778ec6d0868f4e8e0232.html,2023-10-11,True,environment,"The State Council released a circular on Oct 11 to further facilitate the high-quality development of inclusive finance, and enhance its capacity to serve the real economy.
The circular said that more efforts should be made in 12 aspects, including easier access to basic financial services, more convenience in financing for business entities, stronger financial support for rural revitalization, improved mechanisms to educate and protect consumers, enhanced capacity to prevent and defuse financial risks, and optimized supporting mechanisms.
It proposed 38 measures to achieve the targets, including improving high-quality inclusive insurance systems, promoting the orderly development of digital inclusive finance, cracking down on illegal financial activities, launching various activities to popularize financial knowledge, and advancing the rule of law involving inclusive finance.
According to the document, financial institutions are encouraged to introduce products and services that are in line with businesses operated by small and micro enterprises and self-employed individuals, to meet their needs for development.
The circular also stressed intensifying efforts to facilitate financial payment methods in rural areas and build a social credit-based environment.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"China to revise, abolish administrative laws and regulations",https://english.www.gov.cn/policies/latestreleases/202308/21/content_WS64e327d2c6d0868f4e8deb7e.html,2023-08-21,True,environment,"The State Council decided to revise and abolish some provisions in 14 administrative laws and regulations to promote strict, procedure-based, fair and civilized law enforcement and optimize the law-based business environment, according to a decree signed by Premier Li Qiang and released on Aug 21.
The 14 administrative laws and regulations include those involving international marine transportation, production license for industrial products, waterway transport, road transport, and maternity and child care, according to the circular.
The circular also said that the trial measures for product quality supervision will be removed.",18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jiangsu approved to implement territorial spatial planning,https://english.www.gov.cn/policies/latestreleases/202308/02/content_WS64cb43f8c6d0868f4e8de56a.html,2023-08-02,True,environment,"The State Council approved a national territorial spatial planning to be implemented in Jiangsu province, according to an official reply released on August 2.
As a guideline for the spatial development of Jiangsu province, a spatial blueprint for sustainable development, the plan will be the basis for development, protection and construction to build Jiangsu into a strong, rich, beautiful and modern province, the circular said.
According to the circular, by 2035, the total amount of cultivated land in Jiangsu province will reach no less than 59.77 million mu, of which the protection area of permanent basic farmland will be no less than 53.44 million mu.
Meanwhile, the circular stressed that the red line for ecological protection shall not be less than 18,200 square kilometers, of which marine ecological protection shall not be less than 9,500 square kilometers.
The circular also prohibited sea reclamation except for the purpose of major national projects and called for strict management over islands without inhabitants.
To underpin new development patterns, the circular also stressed implementing the strategies in coordinated regional development, functional zones, and the new urbanization and other major regional strategies.
Measures will be taken to enable Jiangsu to be deeply integrated into the Shanghai metropolitan area, play a leading role in the integrated development of the Yangtze River Delta and in the high-quality development of the Yangtze River Economic Belt, and build it into a strategic pivot of both domestic and international cycles, according to the circular.
The pattern of territorial spatial development and protection will be optimized, said the circular, adding that the whole river basin system such as Taihu Lake and Hongze Lake will be improved, while important coastal wetlands in such areas as the coast of northern Jiangsu and the Yangtze River estuary will be protected.
While protecting and utilizing island resources and promoting sustainable marine development, work will be done to strengthen the spatial coordination of infrastructure for water conservancy, transportation, energy, environment, communications and national defense, so as to build a modern infrastructure network.
The protection of cultural and natural heritages and world cultural heritage sites is also stressed in the circular.",18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to further optimize environment for foreign investment,https://english.www.gov.cn/policies/latestreleases/202308/13/content_WS64d8b834c6d0868f4e8de84e.html,2023-08-13,True,environment,"China will take further steps to improve its business environment and attract more foreign investment, according to a circular released on Aug 13 by the State Council, China's cabinet.
To improve investment quality, the nation will draw more foreign investment in key sectors and support foreign enterprises to establish research centers in China, cooperate with domestic enterprises in technology exploration and application and undertake major research projects.
The service sector will see more opening-up as pilot regions will introduce a package of measures to comport with international trade rules, and encourage combined financing and securitization of intellectual property rights.
China will also encourage eligible foreign investors to establish companies and regional headquarters to expand channels for foreign capital.
Foreign enterprises will be supported in gradient industrial transfers from China's eastern regions to central, western, and northeastern areas based on pilot free trade zones, State-level new areas and national development zones.
To guarantee national treatment for foreign enterprises, the nation will ensure their legal participation in government procurement, equal role in standards formation and fair treatment in supportive policies.
In addition, more work will be done to enhance the protection of foreign businesses' rights, strengthen law enforcement and standardize policy and regulation formation in foreign trade and investment.
In terms of investment facilitation, China will optimize its residence policies for employees of foreign enterprises and explore a safe management framework for cross-border data flows with less frequent inspection of those with low credit risks.
Fiscal and tax support is also on the way, as the nation will strengthen its guarantee of promotion capital for foreign investment and encourage foreign enterprises to re-invest in China, especially in designated sectors.",18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
