title,url,publish_date,has_keyword,matched_keywords,fulltext,page_number,greenhouse gas,ghg,net-zero,carbon neutral,carbon neutrality,carbon emissions,climate change,carbon trading,carbon pricing,low-carbon,clean energy,greenhouse,carbon,environment,emission,environmental,emissions,sustainability
China to boost cloud computing,https://english.www.gov.cn/policies/latestreleases/201501/30/content_WS5d156f25c6d03ce67878daa8.html,N/A,True,environment,"
China to boost cloud computing
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China to boost cloud computing for innovative development






Updated:
Jan 30,2015 2:25 PM
	    english.gov.cn












Developing cloud computing is important for sharing of information and innovation resources, helps reduce the costs of starting businesses, and creates new industries and consumption hot spots. It is also expected to contribute to building an innovative country. 
In order to promote the innovative development of cloud computing, the State Council offered the following opinions on Jan 30:
Development goal

By 2017, cloud computing should be adopted in key areas, and an almost sound industrial chain should be created to lead the development of relevant industries.
By 2020, the adoption of cloud computing should have gained ground, and its service ability should reach an international standard; core technologies should be adopted; and key cloud-computing enterprises demonstrating global competitiveness should be established. 
Additionally, a special security inspection system and a regulation system should be established, and the ability to research and analyze big data should be improved. Cloud computing should become an important part of China’s informatization — taking informatization to a new level for social and economic development. 
Main tasks

Improving cloud computing services by assisting information and technology enterprises to become suppliers with cloud computing products and services. 
Improve the self-innovation ability of cloud computing by integrating research related to cloud computing with application research, technology research and development, market cultivation and relevant industry policies.
Explore new development models for e-government platforms based on cloud computing by integrating and rebuilding e-government information systems with cloud computing technology. 
Further develop and utilize big data by establishing reform pilot areas for open public records.
Make overall plans for cloud computing infrastructure, and help establish cloud computing data centers in areas with resources, a suitable climate — and not prone to natural disasters. Optimize connectivity structures among networks and upgrade the web infrastructure — taking into account planned cloud computing development. 
Research and optimize laws and regulations related to cloud computing and speed up the process of information security legislation. Establish an administrative system for cloud computing security.
Supporting measures 

Improve the market environment by amending category of telecommunication industry, and optimizing the access system of the cloud computing services market. Research policy to support large-scale cloud computing services, and support a third party to carry out evaluations. 
Implement the existing regulations and aim to establish more suitable laws and regulations.
Offer more governmental assistance concerning finance, tax and policy. The government should encourage and guide social investment to support research, as well as the development and industrialization of cloud computing key technologies. 
Establish entrepreneurship investment funds and improve investment and financing policies related to cloud computing.
Other measures involve establishing a sound standardization system, nurturing talents, and promoting international cooperation.












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"China to speed up agri modernization through reforms, innovations",https://english.www.gov.cn/policies/latestreleases/201502/02/content_WS5d156f2ec6d03ce67878daca.html,N/A,True,environment,"
China to speed up agri modernization through reforms, innovations
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China to speed up agri modernization through reforms, innovation 






Updated:
Feb 2,2015 6:27 AM
	    Xinhua












BEIJING — China will step up reforms and innovation to speed up agricultural modernization in 2015, according to a key policy document released by the Party and government on Feb 1.
As the Chinese economy, under the “new normal,” shifts from high-speed to medium-to-high-speed growth, it has become a key issue to continue consolidating the position of agriculture as the foundation of the economy and to further increase farmers’ income, said the document.
The “No 1 Central Document” refers to the first major policy document of each year released by the Central Committee of the Communist Party of China and the State Council.
This is the 12th consecutive year in which the document has focused on agriculture and rural issues.
The document listed 5 aspects and 32 points for detailed government work on reforms and tasks related to the “three rural issues”, agriculture, rural areas and farmers.
The document highlighted the challenges facing China’ s agricultural sector, including surging production cost, shortage of agricultural resources, excessive exploitation and worsening pollution.
According to the document, China will strive to transform the development mode of agriculture, boost policies that benefit farmers, push forward the building of new socialist countryside, deepen rural reforms and strengthen rule of law in dealing with rural issues.
This year’s document put more emphasis on “strengthening reform and innovation,” compared to the one of 2014, Zhu Lizhi, a research fellow with the Chinese Academy of Agricultural Sciences told Xinhua.
China’s agricultural modernization is expected to be accelerated with the help of the new policy document, Zhu added.
Highlighting the role of agriculture, the document said a strong agricultural sector is the prerequisite of a strong China.
It urged accelerating the transformation of agricultural development mode.
Instead of mainly pursuing high output and relying on resources consumption, China should put equal emphasis on quantity, quality and benefits, and attach importance to competitiveness, technological innovation and sustainable growth, it said.
The document urged making the transition as quickly as possible.
The goal is to blaze a modern agriculture development path featuring high efficiency, product safety, resource saving and environment friendliness, said the document.
To transform the development mode, the document calls for deepening agricultural restructuring, raising the quality and safety levels of agricultural products, strengthening the role of science and technological innovation, and innovating the circulation patterns of farm produce.
China’s current way of cultivation has over-exploited the fertility of the farmland and the unsustainable mode is coming to an end, said Zhu.
The second major task is to boost farmers’ income.
China will increase investment in the agriculture sector and the countryside, boost the effectiveness of agricultural subsidy policies, improve the pricing mechanism for farm produce and enhance supporting services, said the document.
“These measures will further activate rural resources and help farmers to increase their income,” said Dang Guoying, a senior researcher with the Chinese Academy of Social Sciences (CASS).
The third task is to accelerate the building of new socialist countryside.
The government will boost rural infrastructure building, raise public service levels in rural areas, improve rural environment, and encourage more social capital investment in rural development.
The introduction of social capital will play an important role, said CASS researcher Li Guoxiang.
The fourth major task is to deepen rural reforms.
More efforts will be made to establish a new-style agricultural management system, accelerate reforms of rural collective property rights system, steadily push forward pilot reforms of rural land system, carry out rural financial system reforms, and deepen water conservancy and forestry reforms.
It urged guiding land management rights to flow in an orderly way and raising the scale of agricultural production.
Rural reforms will reinvigorate the countryside by awakening the “sleeping” resources like farmland and capital and making them flow in an orderly and reasonable manner, said Ye Xingqing, a researcher with the Development Research Center of the State Council.
Fifthly, The document calls for improving agricultural and rural legal system to strengthen the rule of law in dealing with issues such as protection of rural property rights, regulation of rural market and rural reforms.
The document for the first time noted the importance of rule of law and it is the strengthened rule of law that will ensure rural reforms be carried out smoothly, said Zheng Fengtian, an agriculture professor at Renmin University of China. 












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",139,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Focus on measures to boost health,https://english.www.gov.cn/policies/latestreleases/201501/14/content_WS5d156ec9c6d03ce67878d979.html,N/A,True,"environment, environmental","
Focus on measures to boost health
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Focus on measures to boost health 






Updated:
Jan 14,2015 4:38 PM
	    english.gov.cn












Four areas were highlighted by the State Council in a circular issued on Jan 13 to boost public health. 
Measures to protect and ensure public health are one of the key elements in improving living conditions, quality of life and the general welfare of the people, the circular said.
The first area highlighted a favorable environment and local governments and departments are required to take action to ensure this, especially in regard to safe drinking water. A regulatory system is suggested to guarantee water safety at source, production and in supply. 
Access to rural toilet facilities was also discussed. The State Council aims to complete the construction of environmentally friendly household toilets in rural areas in all eastern and some mid-western provinces by 2020. All public toilet facilities in these areas should also be environmentally friendly. 
A monitoring system for diseases transmitted by insects will be established, especially to combat dengue and hemorrhagic fever. 
Health education should be strengthened. It is of crucial importance that the public take part in fitness activities and be aware of the benefits of exercise, the circular said. It also suggested restrictions on tobacco sales and a total smoking ban in public areas. 
Comprehensive public health management was also discussed. The State Council will introduce a sanitation assessment system for targeted cities and counties by 2020. Health inspections will continue to be carried out during the urbanization process.
An innovative approach and various measures were essential to ensure public health, the circular said, as well as to control the risk of spreading diseases, boost public health management and motivate people to adopt healthier habits and reduce the risk of contracting illnesses. 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
New regulations open legal doors for environmental NGOs,https://english.www.gov.cn/policies/latestreleases/201501/08/content_WS5d156e96c6d03ce67878d8de.html,N/A,True,"environment, environmental","
New regulations open legal doors for environmental NGOs
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			New regulations open legal doors for environmental NGOs



		Zheng Jinran 


Updated:
Jan 8,2015 11:09 AM
	    China Daily












Environmental NGOs will get stronger legal support and greater power to sue companies and individuals who violate the revised Environmental Protection Law, as part of a national campaign to curb air pollution, said the country’s top court. 
A judicial interpretation on the handling of civil environmental cases involving public-interest litigation, released by The Supreme People’s Court, took effect on Jan 7. 
“Under the previous regulations, many environmental cases were rejected by the courts because of stringent requirements on NGOS to prove they were legally recognized, so the new rules are expected to solve this problem,” Sun Jungong, the court’s top spokesman, said on Jan 6. 
Under the judicial interpretation, social associations, groups, and foundations that have had no administrative or criminal punishments in the past five years will be allowed to lodge public-interest lawsuits relating to the environment. 
“The social organizations can now prove their lack of a criminal record with their official seals, making it easier for them to apply to the authorities for proof of that fact, which will greatly facilitate the participation of NGOs in lawsuits,” Wang Canfa, a professor at the China University of Political Science and Law, said. 
Criminal records should be related to the NGO’s main sphere of activity, so irrelevant crimes such as traffic offenses will not be included, Wang explained. 
In addition, environmental organizations that successfully bring cases against polluters will be able to force the defendants to pay all the legal fees, “which will ease their financial burden”, Wang said. 
The judicial interpretation lowers identity thresholds for NGOs in the field of environmental protection, allowing a greater number of them to file lawsuits. The NGOS will also be allowed to sue companies or individuals across China, irrespective of where they are registered. 
Many environmental NGOs have voiced their support, and they expect the new judicial interpretation and the Environmental Protection Law to play a larger role in curbing air pollution. 
On Jan 1, the day the new law came into effect, the Nanping Intermediate People’s Court in Fujian province accepted a public-interest case against individuals accused of damaging the city’s environment. It will be the first case of its kind to be heard under the revised Environmental Protection Law, which took effect on Jan 8. 
Between 2008 and 2010, unauthorized quarrying took place on a mountain in Nanping. Waste soil and stones were illegally dumped, severely damaging the local environment. 
Two NGOs filed a lawsuit to force those responsible to clean up area around the quarry and help restore damaged vegetation. 
“Cases involving damage to the environment were hard to bring before the new law came into effect, because the previous regulation only focused on issues of environmental pollution,” said Liu Xiang, a lawyer representing the NGO Friends of Nature, which is based in Beijing and is one of the two organizations in the Fujian case. 
With the detailed interpretation from the top court and stronger legal support, Liu was confident of a smooth investigation and hearing, and said the case would be heard within six months. 
China has witnessed rapid economic growth in the past decade, but that has caused severe environmental pollution, especially clouds of polluted air that frequently shroud cities. 
A number of supplementary regulations and policies will also be enacted soon to curb pollution, Zhai Qing, deputy minister of environmental protection, said on Dec 30. 
The ministry has formulated 54 policies to support implementation of the new law. Five regulations covering the release of information and daily fines for pollution were released in 2014. 












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",140,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,0
Plans unveiled for optimizing unused funds,https://english.www.gov.cn/policies/latestreleases/201501/21/content_WS5d156eedc6d03ce67878d9f3.html,N/A,True,"environment, environmental","
Plans unveiled for optimizing unused funds
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Plans unveiled for optimizing unused funds






Updated:
Jan 21,2015 9:03 PM
	    english.gov.cn












The State Council General Office issued a circular on Jan 21, unveiling plans to better utilize unused government funds.
The office said central government departments and local governments should transfer any unspent money from the 2012 fiscal year, or earlier, to new budgets.
The goal is to “ensure the proactive fiscal policy is better functioning” and improve the utilization of funds, the circular said.
According to a pilot plan starting this year, three-year rolling budgets will be made in sectors such as compulsory education, healthcare and environmental protection to regulate programs under planning, the circular said.
Preparations should be in place after the programs are listed in the three-year rolling budgets to make sure “the money comes into use immediately” upon its being transferred to the account, the  circular said.
It also vowed to intensify crackdowns on violations such as embezzlement of state revenue.









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China promotes emergency services sector,https://english.www.gov.cn/policies/latestreleases/201412/25/content_WS5d148f13c6d02a31718382b3.html,N/A,True,environment,"
China promotes emergency services sector
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China promotes the development of emergency services sector






Updated:
Dec 25,2014 5:53 PM
	    english.gov.cn












China will boost the development of the emergency services sector amid a serious and complex public security situation.
The comments were made in a statement released by the State Council on Dec 24.
The emergency services sector — which involves products and services aimed at preventing and managing emergencies — has played a vital role in tackling such incidents in recent years, the statement said.
The country’s efforts to promote the development of the sector will also help to optimize the industrial structure. 
And this is also part of China’s efforts to foster the new drivers of new economic growth — so as to invigorate its economy.
China’s emergency services sector is at an early stage, and some key technological products still rely on imports. 
It is necessary to speed up its development so that China’s emergency response equipment can be competitive in the global market, the statement said.
The State Council decided that, by 2020: 
China’s emergency services sector will witness growth in the expansion of its scale, and an emergency industry system will be basically formed;
China’s ability to research and develop key technologies and equipment related to emergency services will reach an advanced international level — and major equipment will be put into use; 
some large enterprises will be established and compete in the global market, while some small- and medium-sized companies will also focus on the emergency services sector; 
the conditions for the development of emergency services will be improved, and an innovative mechanism will be established to support emergency management.
According to the statement, the development of emergency services sector will focus on products concerning monitoring and early warning, prevention and protection, management and rescue, as well as services before and after the emergencies. 
To achieve these goals, the government will further regulate the standards of the emergency services sector, support its development with preferential policies — concerning taxation, investment and financing — cultivate qualified personnel to meet the requirements of the sector, and create a better environment for the sector’s development by improving laws and regulations.
The State Council decided to establish a coordination mechanism — led by the Ministry of Industry and Information Technology, National Development and Reform Commission, and Ministry of Science and Technology — to develop the sector and address major issues. 　
The statement said all governments and departments are required to prioritize the development of the sector and confirm that policies and measures are implemented. 












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
State Council approves Urumqi’s overall urban planning,https://english.www.gov.cn/policies/latestreleases/201411/26/content_WS5d148e53c6d02a3171837fdf.html,N/A,True,"environment, environmental","
State Council approves Urumqi’s overall urban planning
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			State Council approves Urumqi’s overall urban planning






Updated:
Nov 26,2014 6:46 PM
	    english.gov.cn












The State Council issued on Nov 25 a circular that approved and provided further guidance to the overall urban planning blueprint of Urumqi, capital of the Xinjiang Uygur autonomous region. 
The State Council accepted the Urumqi Urban Master Plan (2014-2020) in principle, and urged the local government to make the city one of the country’s open gateways to the west.
According to the circular: 
* All construction-related activity within the 13,783 square-kilometer area subject to the city’s urban planning should be in line with the Plan.
* Urumqi should strengthen the unified planning and management of all industrial parks and zones, and promote the integration of the city with Changji. 
* The local government should enhance communication and cooperation with the 12th Division of the Xinjiang Production and Construction Corps.
* Particular attention should be paid to townships and regimental farms with good infrastructure and potential for development.
* The size of the city should be reasonable. By the end of 2020, the population of central districts should not exceed 4 million, while land for urban construction should be no more than 519 sq km.
* Any attempt to set up new development zones or districts outside the area under the Plan is prohibited. Arable land, especially capital farmland, should be protected.
* The city’s infrastructure should be further improved with roads and railways built at a faster pace to better connect the city with the surrounding regions. Underground projects for water supplies, drainage, sewage and garbage disposal will be given high priority. Disaster prevention, monitoring and warning systems should be further improved.
* Green energy like solar and wind power will be promoted in the city, along with energy saving technologies in industry, transportation and construction. All environmental protection targets set in the Plan should be reached before deadline.
* The city’s affordable housing projects will be included in the immediate plan to ensure supply and funding. The old city will be upgraded steadily based on the residents’ needs and conditions. 
* Historical and cultural heritage in the city should be protected to preserve local traditions and national characteristics during the urban upgrade.
* The Urumqi government should faithfully implement the Plan. No institution or individual is allowed to make any change without permission. 












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China to tighten environmental protection law enforcement,https://english.www.gov.cn/policies/latestreleases/201411/27/content_WS5d148e58c6d02a3171837ff1.html,N/A,True,"environment, environmental","
China to tighten environmental protection law enforcement
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China gets tough on environmental protection






Updated:
Nov 27,2014 3:26 PM
	    Xinhua












BEIJING — Environmental law enforcement is about to get tougher in China, according to a circular on Nov 27.
The State Council General Office outlined arrangements for a nationwide environmental protection campaign, promising a “war” against pollution in “every corner” of the land.
Law enforcement officers must be transparent in executing their duties and show “zero tolerance”. Illegal tipping of hazardous waste in particular must be severely punished. Those who break the law will be “blacklisted” and their identities made public.
Breaches of environmental regulations are frequent in China, however, “many cases are discovered, but few are punished,” said a member of the Standing Committee of the National People’s Congress last month. Despite this appearance, the number of criminal pollution cases last year exceeded the total number of similar cases over the last decade, according to the Environmental Protection Ministry.
Supervisors in the environmental ministry will oversee local government environmental protection, said Cao Liping, a ministry official.
Environmental issues have given rise to some mass incidents in recent years with residents angry at local authorities who they perceive to be damaging the environment and endangering public health with new construction projects.
Thousands of people gathered in the city of Shifang in southwest China’s Sichuan province in July 2012 to demand the local government halt construction of a copper-smelting plant. The project was duly scrapped.
Since 2007, paraxylene (PX) projects planned in eastern Xiamen, northeastern Dalian, and southwestern Kunming have been halted after residents complained.
Cao said that while the public are more willing to participate in environmental affairs, there is a lack of understanding between the government and the public.
Government/resident communication should be improved and it should be easier for the public to express their concerns. Citizens and social groups will be invited to participate in environmental law enforcement, he said.












SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0
"China facilitates domestic commerce, logistics development",https://english.www.gov.cn/policies/latestreleases/201411/17/content_WS5d148e17c6d02a3171837efe.html,N/A,True,environment,"
China facilitates domestic commerce, logistics development
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China facilitates domestic commerce, logistics development






Updated:
Nov 17,2014 6:38 AM
	    Xinhua












BEIJING — The State Council, China’s cabinet, on Nov 15 released guidelines to promote the development of domestic commerce and logistics sectors in an effort to speed up job creation and consumption.
Loans from commercial banks and other policy support will be given to relevant enterprises to build some of them into globally competitive retailers, wholesaler and logistics companies, noted the guidelines.
Efforts will be made by the authorities to improve business environment for these companies including reducing administrative approval procedures and tax burdens for them, it said.
From January to September, consumption contributed to 48.5 percent of China’s economic growth, outdoing investment, which accounted for 41.5 percent. However, some bottlenecks need to be unblocked to boost consumption in the world’s second largest economy.
It is very urgent to establish a highly efficient logistics and distribution system to meet the needs of the e-commerce and information era, Vice-Minister of Commerce Fang Aiqing said at a recent industry meeting.
The authorities will publish a blacklist of companies that fail to keep their promises in a bid to establish a credit evaluation mechanism, noted the document.
The State Council urges local governments at various levels to implement these measures in an earnest manner. 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China eases market access to boost investment in key sectors,https://english.www.gov.cn/policies/latestreleases/201411/26/content_WS5d148e53c6d02a3171837fde.html,N/A,True,"environment, environmental","
China eases market access to boost investment in key sectors
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China eases market access to boost investment in key sectors






Updated:
Nov 26,2014 6:56 PM
	    Xinhua












BEIJING — China will further ease market access to key industries in a bid to spur investment through innovating financing and investment regimes, the State Council announced on Nov 26.
The move aims to fully mobilize social investment, maintaining the pivotal role of investment in stabilizing economic growth, according to a guideline released by the State Council, the cabinet.
The easing in market access should further break industrial monopolies, reduce market barriers, and lower the access threshold, the guideline said.
Sectors specified included ecological and environmental protection, agriculture, water projects, municipal infrastructure, transport, energy infrastructure and grid construction, telecommunications, as well as public services such as elder care, sports and cultural facilities.
To facilitate easier access to these industries, the government will promote public-private partnerships, and provide financial incentives such as subsidies and subsidized loans for investors.
Meanwhile, the government will also innovate credit services, deepen rural finance reforms, encourage the development of equity investment funds and venture capital funds. 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"China urges further opening, innovation of economic zones",https://english.www.gov.cn/policies/latestreleases/201411/22/content_WS5d148e45c6d02a3171837fa8.html,N/A,True,environment,"
China urges further opening, innovation of economic zones
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China urges further opening, innovation of economic zones






Updated:
Nov 22,2014 10:50 AM
	    Xinhua












BEIJING — The State Council on Nov 21 urged for the further development of the nation’s state-level technological and economic zones, through openness, innovation and modernization.
Guidelines, released by the cabinet on Nov 21, said that zones should redefine their development strategies to cope with the changing global environment.
The aim is that modernization and innovation will result in these zones becoming important platforms that lead regional economic development, and the paragons of innovation-driven and environment-friendly growth.
In addition, the guidelines urged the zones to initiate open economic regimes and opportunities for foreign investment.
Local authorities will need to play a part too, the cabinet said, through the drafting of specific plans and policies to support the restructuring and improvement of zones.
Such zones were established in the 1980s and were part of efforts to expand opening up. By June this year, there were over 200 across the country.









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
China unveils reconstruction plan for SW China quake zone,https://english.www.gov.cn/policies/latestreleases/201411/23/content_WS5d148e3cc6d02a3171837f87.html,N/A,True,environment,"
China unveils reconstruction plan for SW China quake zone
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China unveils reconstruction plan for SW China quake zone






Updated:
Nov 23,2014 2:37 PM
	    Xinhua












BEIJING — China unveiled a three-year reconstruction plan for a quake zone in southwest Yunnan on Nov 23, promising to improve living conditions and economic development.
The reconstruction plan was adopted at an executive meeting of the State Council on Oct 24, two months after a 6.5-magnitude earthquake struck Ludian county on Aug 3.
The earthquake killed more than 600 people and destroyed about 80,000 homes.
The plan aims to address housing, public management, infrastructure, the natural environment and industry affected by the natural disaster with more capital support and less taxes and dues.
The top priority will be people’s livelihoods, according to the plan.
The Yunnan provincial government will shoulder major responsibility in the reconstruction work, with assistance from the central government, according to the plan.
Also on Nov 23, the State Council issued policy guidelines to support reconstruction work in the Ludian quake zone.
The guidelines proposed nine support measures, including reconstruction funds, credit support, employment assistance, material supplies and poverty relief.









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
